A,ACT_UNK,Y55-59,T,PER,TR	179 
A,ACT_UNK,Y56,F,PER,LT	644 
A,ACT_UNK,Y56,F,PER,LU	54 
A,ACT_UNK,Y56,F,PER,TR	4 
A,ACT_UNK,Y56,M,PER,LT	647 
A,ACT_UNK,Y56,M,PER,LU	65 
A,ACT_UNK,Y56,M,PER,TR	32 
A,ACT_UNK,Y56,T,PER,LT	1291 
A,ACT_UNK,Y56,T,PER,LU	119 
A,ACT_UNK,Y56,T,PER,TR	36 
A,ACT_UNK,Y57,F,PER,LT	320 
A,ACT_UNK,Y57,F,PER,LU	51 
A,ACT_UNK,Y57,F,PER,TR	2 
A,ACT_UNK,Y57,M,PER,LT	704 
A,ACT_UNK,Y57,M,PER,LU	63 
A,ACT_UNK,Y57,M,PER,TR	31 
A,ACT_UNK,Y57,T,PER,LT	1024 
A,ACT_UNK,Y57,T,PER,LU	114 
A,ACT_UNK,Y57,T,PER,TR	33 
A,ACT_UNK,Y58,F,PER,LT	2 
A,ACT_UNK,Y58,F,PER,LU	47 
A,ACT_UNK,Y58,F,PER,TR	2 
A,ACT_UNK,Y58,M,PER,LT	405 
A,ACT_UNK,Y58,M,PER,LU	56 
A,ACT_UNK,Y58,M,PER,TR	25 
A,ACT_UNK,Y58,T,PER,LT	407 
A,ACT_UNK,Y58,T,PER,LU	103 
A,ACT_UNK,Y58,T,PER,TR	27 
A,ACT_UNK,Y59,F,PER,LT	2 
A,ACT_UNK,Y59,F,PER,LU	50 
A,ACT_UNK,Y59,F,PER,TR	1 
A,ACT_UNK,Y59,M,PER,LT	151 
A,ACT_UNK,Y59,M,PER,LU	47 
A,ACT_UNK,Y59,M,PER,TR	27 
A,ACT_UNK,Y59,T,PER,LT	153 
A,ACT_UNK,Y59,T,PER,LU	97 
A,ACT_UNK,Y59,T,PER,TR	28 
A,ACT_UNK,Y60,F,PER,LT	0 
A,ACT_UNK,Y60,F,PER,LU	26 
A,ACT_UNK,Y60,F,PER,TR	1 
A,ACT_UNK,Y60,M,PER,LT	510 
A,ACT_UNK,Y60,M,PER,LU	39 
A,ACT_UNK,Y60,M,PER,TR	51 
A,ACT_UNK,Y60,T,PER,LT	510 
A,ACT_UNK,Y60,T,PER,LU	65 
A,ACT_UNK,Y60,T,PER,TR	52 
A,ACT_UNK,Y60-64,F,PER,LT	8 
A,ACT_UNK,Y60-64,F,PER,LU	147 
A,ACT_UNK,Y60-64,F,PER,TR	8 
A,ACT_UNK,Y60-64,M,PER,LT	695 
A,ACT_UNK,Y60-64,M,PER,LU	171 
A,ACT_UNK,Y60-64,M,PER,TR	154 
A,ACT_UNK,Y60-64,T,PER,LT	703 
A,ACT_UNK,Y60-64,T,PER,LU	318 
A,ACT_UNK,Y60-64,T,PER,TR	162 
A,ACT_UNK,Y61,F,PER,LT	4 
A,ACT_UNK,Y61,F,PER,LU	32 
A,ACT_UNK,Y61,F,PER,TR	3 
A,ACT_UNK,Y61,M,PER,LT	181 
A,ACT_UNK,Y61,M,PER,LU	37 
A,ACT_UNK,Y61,M,PER,TR	30 
A,ACT_UNK,Y61,T,PER,LT	185 
A,ACT_UNK,Y61,T,PER,LU	69 
A,ACT_UNK,Y61,T,PER,TR	33 
A,ACT_UNK,Y62,F,PER,LT	1 
A,ACT_UNK,Y62,F,PER,LU	42 
A,ACT_UNK,Y62,F,PER,TR	1 
A,ACT_UNK,Y62,M,PER,LT	1 
A,ACT_UNK,Y62,M,PER,LU	35 
A,ACT_UNK,Y62,M,PER,TR	26 
A,ACT_UNK,Y62,T,PER,LT	2 
A,ACT_UNK,Y62,T,PER,LU	77 
A,ACT_UNK,Y62,T,PER,TR	27 
A,ACT_UNK,Y63,F,PER,LT	2 
A,ACT_UNK,Y63,F,PER,LU	22 
A,ACT_UNK,Y63,F,PER,TR	0 
A,ACT_UNK,Y63,M,PER,LT	0 
A,ACT_UNK,Y63,M,PER,LU	39 
A,ACT_UNK,Y63,M,PER,TR	27 
A,ACT_UNK,Y63,T,PER,LT	2 
A,ACT_UNK,Y63,T,PER,LU	61 
A,ACT_UNK,Y63,T,PER,TR	27 
A,ACT_UNK,Y64,F,PER,LT	1 
A,ACT_UNK,Y64,F,PER,LU	25 
A,ACT_UNK,Y64,F,PER,TR	3 
A,ACT_UNK,Y64,M,PER,LT	3 
A,ACT_UNK,Y64,M,PER,LU	21 
A,ACT_UNK,Y64,M,PER,TR	20 
A,ACT_UNK,Y64,T,PER,LT	4 
A,ACT_UNK,Y64,T,PER,LU	46 
A,ACT_UNK,Y64,T,PER,TR	23 
A,ACT_UNK,Y65,F,PER,LT	1 
A,ACT_UNK,Y65,F,PER,LU	14 
A,ACT_UNK,Y65,F,PER,TR	0 
A,ACT_UNK,Y65,M,PER,LT	1 
A,ACT_UNK,Y65,M,PER,LU	24 
A,ACT_UNK,Y65,M,PER,TR	1 
A,ACT_UNK,Y65,T,PER,LT	2 
A,ACT_UNK,Y65,T,PER,LU	38 
A,ACT_UNK,Y65,T,PER,TR	1 
A,ACT_UNK,Y65-69,F,PER,LT	2 
A,ACT_UNK,Y65-69,F,PER,LU	17 
A,ACT_UNK,Y65-69,F,PER,TR	0 
A,ACT_UNK,Y65-69,M,PER,LT	4 
A,ACT_UNK,Y65-69,M,PER,LU	26 
A,ACT_UNK,Y65-69,M,PER,TR	1 
A,ACT_UNK,Y65-69,T,PER,LT	6 
A,ACT_UNK,Y65-69,T,PER,LU	43 
A,ACT_UNK,Y65-69,T,PER,TR	1 
A,ACT_UNK,Y66,F,PER,LT	1 
A,ACT_UNK,Y66,F,PER,LU	2 
A,ACT_UNK,Y66,F,PER,TR	0 
A,ACT_UNK,Y66,M,PER,LT	1 
A,ACT_UNK,Y66,M,PER,LU	1 
A,ACT_UNK,Y66,M,PER,TR	0 
A,ACT_UNK,Y66,T,PER,LT	2 
A,ACT_UNK,Y66,T,PER,LU	3 
A,ACT_UNK,Y66,T,PER,TR	0 
A,ACT_UNK,Y67,F,PER,LT	0 
A,ACT_UNK,Y67,F,PER,LU	0 
A,ACT_UNK,Y67,F,PER,TR	0 
A,ACT_UNK,Y67,M,PER,LT	0 
A,ACT_UNK,Y67,M,PER,LU	1 
A,ACT_UNK,Y67,M,PER,TR	0 
A,ACT_UNK,Y67,T,PER,LT	0 
A,ACT_UNK,Y67,T,PER,LU	1 
A,ACT_UNK,Y67,T,PER,TR	0 
A,ACT_UNK,Y68,F,PER,LT	0 
A,ACT_UNK,Y68,F,PER,LU	0 
A,ACT_UNK,Y68,F,PER,TR	0 
A,ACT_UNK,Y68,M,PER,LT	0 
A,ACT_UNK,Y68,M,PER,LU	0 
A,ACT_UNK,Y68,M,PER,TR	0 
A,ACT_UNK,Y68,T,PER,LT	0 
A,ACT_UNK,Y68,T,PER,LU	0 
A,ACT_UNK,Y68,T,PER,TR	0 
A,ACT_UNK,Y69,F,PER,LT	0 
A,ACT_UNK,Y69,F,PER,LU	1 
A,ACT_UNK,Y69,F,PER,TR	0 
A,ACT_UNK,Y69,M,PER,LT	2 
A,ACT_UNK,Y69,M,PER,LU	0 
A,ACT_UNK,Y69,M,PER,TR	0 
A,ACT_UNK,Y69,T,PER,LT	2 
A,ACT_UNK,Y69,T,PER,LU	1 
A,ACT_UNK,Y69,T,PER,TR	0 
A,ACT_UNK,Y70,F,PER,LT	1 
A,ACT_UNK,Y70,F,PER,LU	0 
A,ACT_UNK,Y70,F,PER,TR	0 
A,ACT_UNK,Y70,M,PER,LT	0 
A,ACT_UNK,Y70,M,PER,LU	2 
A,ACT_UNK,Y70,M,PER,TR	0 
A,ACT_UNK,Y70,T,PER,LT	1 
A,ACT_UNK,Y70,T,PER,LU	2 
A,ACT_UNK,Y70,T,PER,TR	0 
A,ACT_UNK,Y70-74,F,PER,LT	5 
A,ACT_UNK,Y70-74,F,PER,LU	1 
A,ACT_UNK,Y70-74,F,PER,TR	0 
A,ACT_UNK,Y70-74,M,PER,LT	1 
A,ACT_UNK,Y70-74,M,PER,LU	7 
A,ACT_UNK,Y70-74,M,PER,TR	1 
A,ACT_UNK,Y70-74,T,PER,LT	6 
A,ACT_UNK,Y70-74,T,PER,LU	8 
A,ACT_UNK,Y70-74,T,PER,TR	1 
A,ACT_UNK,Y71,F,PER,LT	0 
A,ACT_UNK,Y71,F,PER,LU	0 
A,ACT_UNK,Y71,F,PER,TR	0 
A,ACT_UNK,Y71,M,PER,LT	0 
A,ACT_UNK,Y71,M,PER,LU	1 
A,ACT_UNK,Y71,M,PER,TR	0 
A,ACT_UNK,Y71,T,PER,LT	0 
A,ACT_UNK,Y71,T,PER,LU	1 
A,ACT_UNK,Y71,T,PER,TR	0 
A,ACT_UNK,Y72,F,PER,LT	1 
A,ACT_UNK,Y72,F,PER,LU	1 
A,ACT_UNK,Y72,F,PER,TR	0 
A,ACT_UNK,Y72,M,PER,LT	0 
A,ACT_UNK,Y72,M,PER,LU	2 
A,ACT_UNK,Y72,M,PER,TR	1 
A,ACT_UNK,Y72,T,PER,LT	1 
A,ACT_UNK,Y72,T,PER,LU	3 
A,ACT_UNK,Y72,T,PER,TR	1 
A,ACT_UNK,Y73,F,PER,LT	3 
A,ACT_UNK,Y73,F,PER,LU	0 
A,ACT_UNK,Y73,F,PER,TR	0 
A,ACT_UNK,Y73,M,PER,LT	1 
A,ACT_UNK,Y73,M,PER,LU	2 
A,ACT_UNK,Y73,M,PER,TR	0 
A,ACT_UNK,Y73,T,PER,LT	4 
A,ACT_UNK,Y73,T,PER,LU	2 
A,ACT_UNK,Y73,T,PER,TR	0 
A,ACT_UNK,Y74,F,PER,LT	0 
A,ACT_UNK,Y74,F,PER,LU	0 
A,ACT_UNK,Y74,F,PER,TR	0 
A,ACT_UNK,Y74,M,PER,LT	0 
A,ACT_UNK,Y74,M,PER,LU	0 
A,ACT_UNK,Y74,M,PER,TR	0 
A,ACT_UNK,Y74,T,PER,LT	0 
A,ACT_UNK,Y74,T,PER,LU	0 
A,ACT_UNK,Y74,T,PER,TR	0 
A,ACT_UNK,Y_GE75,F,PER,LT	7 
A,ACT_UNK,Y_GE75,F,PER,LU	5 
A,ACT_UNK,Y_GE75,F,PER,TR	0 
A,ACT_UNK,Y_GE75,M,PER,LT	3 
A,ACT_UNK,Y_GE75,M,PER,LU	2 
A,ACT_UNK,Y_GE75,M,PER,TR	0 
A,ACT_UNK,Y_GE75,T,PER,LT	10 
A,ACT_UNK,Y_GE75,T,PER,LU	7 
A,ACT_UNK,Y_GE75,T,PER,TR	0 
A,ACT_UNK,Y_LT15,F,PER,LU	0 
A,ACT_UNK,Y_LT15,F,PER,TR	0 
A,ACT_UNK,Y_LT15,M,PER,LU	0 
A,ACT_UNK,Y_LT15,M,PER,TR	3 
A,ACT_UNK,Y_LT15,T,PER,LT	0 
A,ACT_UNK,Y_LT15,T,PER,LU	0 
A,ACT_UNK,Y_LT15,T,PER,TR	3 
A,EMP,TOTAL,F,PER,AT	1654612 
A,EMP,TOTAL,F,PER,BG	1227169 
A,EMP,TOTAL,F,PER,CH	1654996 
A,EMP,TOTAL,F,PER,CY	123549 
A,EMP,TOTAL,F,PER,CZ	2146578 
A,EMP,TOTAL,F,PER,DK	1281003 
A,EMP,TOTAL,F,PER,EE	274273 
A,EMP,TOTAL,F,PER,EL	1505065 
A,EMP,TOTAL,F,PER,ES	6243847 
A,EMP,TOTAL,F,PER,FI	1077436 
A,EMP,TOTAL,F,PER,FR	10348088 
A,EMP,TOTAL,F,PER,HU	1687313 
A,EMP,TOTAL,F,PER,IE	665845 
A,EMP,TOTAL,F,PER,IT	8151761 
A,EMP,TOTAL,F,PER,LI	7678 
A,EMP,TOTAL,F,PER,LT	641999 
A,EMP,TOTAL,F,PER,LU	75682 
A,EMP,TOTAL,F,PER,LV	423290 
A,EMP,TOTAL,F,PER,NL	3106810 
A,EMP,TOTAL,F,PER,NO	1065550 
A,EMP,TOTAL,F,PER,PL	6067435 
A,EMP,TOTAL,F,PER,PT	2051859 
A,EMP,TOTAL,F,PER,RO	3456424 
A,EMP,TOTAL,F,PER,SE	1931209 
A,EMP,TOTAL,F,PER,SI	367064 
A,EMP,TOTAL,F,PER,SK	1071517 
A,EMP,TOTAL,F,PER,TR	9429736 
A,EMP,TOTAL,F,PER,UK	12214339 
A,EMP,TOTAL,M,PER,AT	2076932 
A,EMP,TOTAL,M,PER,BG	1370855 
A,EMP,TOTAL,M,PER,CH	2134420 
A,EMP,TOTAL,M,PER,CY	169183 
A,EMP,TOTAL,M,PER,CZ	2619885 
A,EMP,TOTAL,M,PER,DK	1475029 
A,EMP,TOTAL,M,PER,EE	270377 
A,EMP,TOTAL,M,PER,EL	2596884 
A,EMP,TOTAL,M,PER,ES	10094295 
A,EMP,TOTAL,M,PER,FI	1151121 
A,EMP,TOTAL,M,PER,FR	12700688 
A,EMP,TOTAL,M,PER,HU	2002956 
A,EMP,TOTAL,M,PER,IE	945036 
A,EMP,TOTAL,M,PER,IT	12841971 
A,EMP,TOTAL,M,PER,LI	10511 
A,EMP,TOTAL,M,PER,LT	626196 
A,EMP,TOTAL,M,PER,LU	109670 
A,EMP,TOTAL,M,PER,LV	420972 
A,EMP,TOTAL,M,PER,NL	4287967 
A,EMP,TOTAL,M,PER,NO	1208194 
A,EMP,TOTAL,M,PER,PL	7150909 
A,EMP,TOTAL,M,PER,PT	2599088 
A,EMP,TOTAL,M,PER,RO	4355309 
A,EMP,TOTAL,M,PER,SE	2131756 
A,EMP,TOTAL,M,PER,SI	451240 
A,EMP,TOTAL,M,PER,SK	1115319 
A,EMP,TOTAL,M,PER,TR	16567405 
A,EMP,TOTAL,M,PER,UK	14361338 
A,EMP,TOTAL,T,PER,AT	3731544 
A,EMP,TOTAL,T,PER,BG	2598024 
A,EMP,TOTAL,T,PER,CH	3789416 
A,EMP,TOTAL,T,PER,CY	292732 
A,EMP,TOTAL,T,PER,CZ	4766463 
A,EMP,TOTAL,T,PER,DK	2756032 
A,EMP,TOTAL,T,PER,EE	544650 
A,EMP,TOTAL,T,PER,EL	4101949 
A,EMP,TOTAL,T,PER,ES	16338142 
A,EMP,TOTAL,T,PER,FI	2228557 
A,EMP,TOTAL,T,PER,FR	23048776 
A,EMP,TOTAL,T,PER,HU	3690269 
A,EMP,TOTAL,T,PER,IE	1610881 
A,EMP,TOTAL,T,PER,IT	20993732 
A,EMP,TOTAL,T,PER,LI	18189 
A,EMP,TOTAL,T,PER,LT	1268195 
A,EMP,TOTAL,T,PER,LU	185352 
A,EMP,TOTAL,T,PER,LV	844262 
A,EMP,TOTAL,T,PER,NL	7394777 
A,EMP,TOTAL,T,PER,NO	2273744 
A,EMP,TOTAL,T,PER,PL	13218344 
A,EMP,TOTAL,T,PER,PT	4650947 
A,EMP,TOTAL,T,PER,RO	7811733 
A,EMP,TOTAL,T,PER,SE	4062965 
A,EMP,TOTAL,T,PER,SI	818304 
A,EMP,TOTAL,T,PER,SK	2186836 
A,EMP,TOTAL,T,PER,TR	25997141 
A,EMP,TOTAL,T,PER,UK	26575677 
A,EMP,UNK,F,PER,CY	144 
A,EMP,UNK,F,PER,CZ	374 
A,EMP,UNK,F,PER,EE	36 
A,EMP,UNK,F,PER,LT	7 
A,EMP,UNK,F,PER,LV	1 
A,EMP,UNK,F,PER,PL	230 
A,EMP,UNK,F,PER,SK	9146 
A,EMP,UNK,F,PER,TR	4285 
A,EMP,UNK,M,PER,CY	251 
A,EMP,UNK,M,PER,CZ	603 
A,EMP,UNK,M,PER,EE	74 
A,EMP,UNK,M,PER,LT	25 
A,EMP,UNK,M,PER,LV	14 
A,EMP,UNK,M,PER,PL	307 
A,EMP,UNK,M,PER,SK	9440 
A,EMP,UNK,M,PER,TR	6872 
A,EMP,UNK,T,PER,CY	395 
A,EMP,UNK,T,PER,CZ	977 
A,EMP,UNK,T,PER,EE	110 
A,EMP,UNK,T,PER,LT	32 
A,EMP,UNK,T,PER,LV	15 
A,EMP,UNK,T,PER,PL	537 
A,EMP,UNK,T,PER,SK	18586 
A,EMP,UNK,T,PER,TR	11157 
A,EMP,Y15,F,PER,AT	3227 
A,EMP,Y15,F,PER,BG	173 
A,EMP,Y15,F,PER,CH	3805 
A,EMP,Y15,F,PER,CY	60 
A,EMP,Y15,F,PER,CZ	91 
A,EMP,Y15,F,PER,DK	9492 
A,EMP,Y15,F,PER,EE	12 
A,EMP,Y15,F,PER,EL	5 
A,EMP,Y15,F,PER,ES	2088 
A,EMP,Y15,F,PER,FI	2525 
A,EMP,Y15,F,PER,FR	2025 
A,EMP,Y15,F,PER,HU	17 
A,EMP,Y15,F,PER,IE	1160 
A,EMP,Y15,F,PER,IT	2377 
A,EMP,Y15,F,PER,LI	18 
A,EMP,Y15,F,PER,LT	569 
A,EMP,Y15,F,PER,LU	57 
A,EMP,Y15,F,PER,LV	81 
A,EMP,Y15,F,PER,NO	5838 
A,EMP,Y15,F,PER,PL	4579 
A,EMP,Y15,F,PER,PT	2170 
A,EMP,Y15,F,PER,RO	6246 
A,EMP,Y15,F,PER,SI	10 
A,EMP,Y15,F,PER,SK	0 
A,EMP,Y15,F,PER,TR	167284 
A,EMP,Y15,M,PER,AT	5730 
A,EMP,Y15,M,PER,BG	110 
A,EMP,Y15,M,PER,CH	4771 
A,EMP,Y15,M,PER,CY	190 
A,EMP,Y15,M,PER,CZ	96 
A,EMP,Y15,M,PER,DK	12518 
A,EMP,Y15,M,PER,EE	21 
A,EMP,Y15,M,PER,EL	246 
A,EMP,Y15,M,PER,ES	3171 
A,EMP,Y15,M,PER,FI	2498 
A,EMP,Y15,M,PER,FR	4823 
A,EMP,Y15,M,PER,HU	17 
A,EMP,Y15,M,PER,IE	1633 
A,EMP,Y15,M,PER,IT	5764 
A,EMP,Y15,M,PER,LI	21 
A,EMP,Y15,M,PER,LT	520 
A,EMP,Y15,M,PER,LU	84 
A,EMP,Y15,M,PER,LV	120 
A,EMP,Y15,M,PER,NO	5836 
A,EMP,Y15,M,PER,PL	7502 
A,EMP,Y15,M,PER,PT	3511 
A,EMP,Y15,M,PER,RO	9224 
A,EMP,Y15,M,PER,SI	21 
A,EMP,Y15,M,PER,SK	0 
A,EMP,Y15,M,PER,TR	178502 
A,EMP,Y15,T,PER,AT	8957 
A,EMP,Y15,T,PER,BG	283 
A,EMP,Y15,T,PER,CH	8576 
A,EMP,Y15,T,PER,CY	250 
A,EMP,Y15,T,PER,CZ	187 
A,EMP,Y15,T,PER,DK	22010 
A,EMP,Y15,T,PER,EE	33 
A,EMP,Y15,T,PER,EL	251 
A,EMP,Y15,T,PER,ES	5259 
A,EMP,Y15,T,PER,FI	5023 
A,EMP,Y15,T,PER,FR	6848 
A,EMP,Y15,T,PER,HU	34 
A,EMP,Y15,T,PER,IE	2793 
A,EMP,Y15,T,PER,IT	8141 
A,EMP,Y15,T,PER,LI	39 
A,EMP,Y15,T,PER,LT	1089 
A,EMP,Y15,T,PER,LU	141 
A,EMP,Y15,T,PER,LV	201 
A,EMP,Y15,T,PER,NO	11674 
A,EMP,Y15,T,PER,PL	12081 
A,EMP,Y15,T,PER,PT	5681 
A,EMP,Y15,T,PER,RO	15470 
A,EMP,Y15,T,PER,SI	31 
A,EMP,Y15,T,PER,SK	0 
A,EMP,Y15,T,PER,TR	345786 
A,EMP,Y15-19,F,PER,AT	76332 
A,EMP,Y15-19,F,PER,BG	17926 
A,EMP,Y15-19,F,PER,CH	90003 
A,EMP,Y15-19,F,PER,CY	2612 
A,EMP,Y15-19,F,PER,CZ	28717 
A,EMP,Y15-19,F,PER,DK	72760 
A,EMP,Y15-19,F,PER,EE	2543 
A,EMP,Y15-19,F,PER,EL	20845 
A,EMP,Y15-19,F,PER,ES	149657 
A,EMP,Y15-19,F,PER,FI	33244 
A,EMP,Y15-19,F,PER,FR	116761 
A,EMP,Y15-19,F,PER,HU	22536 
A,EMP,Y15-19,F,PER,IE	18014 
A,EMP,Y15-19,F,PER,IT	98885 
A,EMP,Y15-19,F,PER,LI	456 
A,EMP,Y15-19,F,PER,LT	6372 
A,EMP,Y15-19,F,PER,LU	1348 
A,EMP,Y15-19,F,PER,LV	7467 
A,EMP,Y15-19,F,PER,NL	209219 
A,EMP,Y15-19,F,PER,NO	19889 
A,EMP,Y15-19,F,PER,PL	84165 
A,EMP,Y15-19,F,PER,PT	60630 
A,EMP,Y15-19,F,PER,RO	90079 
A,EMP,Y15-19,F,PER,SE	46010 
A,EMP,Y15-19,F,PER,SI	1539 
A,EMP,Y15-19,F,PER,SK	18213 
A,EMP,Y15-19,F,PER,TR	1204883 
A,EMP,Y15-19,F,PER,UK	663859 
A,EMP,Y15-19,M,PER,AT	114266 
A,EMP,Y15-19,M,PER,BG	28359 
A,EMP,Y15-19,M,PER,CH	112111 
A,EMP,Y15-19,M,PER,CY	2230 
A,EMP,Y15-19,M,PER,CZ	36722 
A,EMP,Y15-19,M,PER,DK	83897 
A,EMP,Y15-19,M,PER,EE	4901 
A,EMP,Y15-19,M,PER,EL	42157 
A,EMP,Y15-19,M,PER,ES	269849 
A,EMP,Y15-19,M,PER,FI	31474 
A,EMP,Y15-19,M,PER,FR	245744 
A,EMP,Y15-19,M,PER,HU	33171 
A,EMP,Y15-19,M,PER,IE	31742 
A,EMP,Y15-19,M,PER,IT	167714 
A,EMP,Y15-19,M,PER,LI	533 
A,EMP,Y15-19,M,PER,LT	8793 
A,EMP,Y15-19,M,PER,LU	2116 
A,EMP,Y15-19,M,PER,LV	11130 
A,EMP,Y15-19,M,PER,NL	222087 
A,EMP,Y15-19,M,PER,NO	20020 
A,EMP,Y15-19,M,PER,PL	131347 
A,EMP,Y15-19,M,PER,PT	92608 
A,EMP,Y15-19,M,PER,RO	127108 
A,EMP,Y15-19,M,PER,SE	42164 
A,EMP,Y15-19,M,PER,SI	3810 
A,EMP,Y15-19,M,PER,SK	12074 
A,EMP,Y15-19,M,PER,TR	1558040 
A,EMP,Y15-19,M,PER,UK	690314 
A,EMP,Y15-19,T,PER,AT	190598 
A,EMP,Y15-19,T,PER,BG	46285 
A,EMP,Y15-19,T,PER,CH	202114 
A,EMP,Y15-19,T,PER,CY	4842 
A,EMP,Y15-19,T,PER,CZ	65439 
A,EMP,Y15-19,T,PER,DK	156657 
A,EMP,Y15-19,T,PER,EE	7444 
A,EMP,Y15-19,T,PER,EL	63002 
A,EMP,Y15-19,T,PER,ES	419506 
A,EMP,Y15-19,T,PER,FI	64718 
A,EMP,Y15-19,T,PER,FR	362505 
A,EMP,Y15-19,T,PER,HU	55707 
A,EMP,Y15-19,T,PER,IE	49756 
A,EMP,Y15-19,T,PER,IT	266599 
A,EMP,Y15-19,T,PER,LI	989 
A,EMP,Y15-19,T,PER,LT	15165 
A,EMP,Y15-19,T,PER,LU	3464 
A,EMP,Y15-19,T,PER,LV	18597 
A,EMP,Y15-19,T,PER,NL	431306 
A,EMP,Y15-19,T,PER,NO	39909 
A,EMP,Y15-19,T,PER,PL	215512 
A,EMP,Y15-19,T,PER,PT	153238 
A,EMP,Y15-19,T,PER,RO	217187 
A,EMP,Y15-19,T,PER,SE	88174 
A,EMP,Y15-19,T,PER,SI	5349 
A,EMP,Y15-19,T,PER,SK	30287 
A,EMP,Y15-19,T,PER,TR	2762923 
A,EMP,Y15-19,T,PER,UK	1354173 
A,EMP,Y16,F,PER,AT	12078 
A,EMP,Y16,F,PER,BG	482 
A,EMP,Y16,F,PER,CH	13910 
A,EMP,Y16,F,PER,CY	118 
A,EMP,Y16,F,PER,CZ	910 
A,EMP,Y16,F,PER,DK	13232 
A,EMP,Y16,F,PER,EE	47 
A,EMP,Y16,F,PER,EL	1143 
A,EMP,Y16,F,PER,ES	14687 
A,EMP,Y16,F,PER,FI	3830 
A,EMP,Y16,F,PER,FR	10188 
A,EMP,Y16,F,PER,HU	284 
A,EMP,Y16,F,PER,IE	1075 
A,EMP,Y16,F,PER,IT	6667 
A,EMP,Y16,F,PER,LI	87 
A,EMP,Y16,F,PER,LT	891 
A,EMP,Y16,F,PER,LU	106 
A,EMP,Y16,F,PER,LV	283 
A,EMP,Y16,F,PER,NL	41028 
A,EMP,Y16,F,PER,NO	9706 
A,EMP,Y16,F,PER,PL	7984 
A,EMP,Y16,F,PER,PT	6166 
A,EMP,Y16,F,PER,RO	9987 
A,EMP,Y16,F,PER,SE	1374 
A,EMP,Y16,F,PER,SI	16 
A,EMP,Y16,F,PER,SK	188 
A,EMP,Y16,F,PER,TR	204508 
A,EMP,Y16,F,PER,UK	105697 
A,EMP,Y16,M,PER,AT	21046 
A,EMP,Y16,M,PER,BG	345 
A,EMP,Y16,M,PER,CH	19296 
A,EMP,Y16,M,PER,CY	414 
A,EMP,Y16,M,PER,CZ	1114 
A,EMP,Y16,M,PER,DK	15485 
A,EMP,Y16,M,PER,EE	101 
A,EMP,Y16,M,PER,EL	5465 
A,EMP,Y16,M,PER,ES	29912 
A,EMP,Y16,M,PER,FI	3756 
A,EMP,Y16,M,PER,FR	29396 
A,EMP,Y16,M,PER,HU	349 
A,EMP,Y16,M,PER,IE	2359 
A,EMP,Y16,M,PER,IT	16063 
A,EMP,Y16,M,PER,LI	93 
A,EMP,Y16,M,PER,LT	991 
A,EMP,Y16,M,PER,LU	220 
A,EMP,Y16,M,PER,LV	553 
A,EMP,Y16,M,PER,NL	41763 
A,EMP,Y16,M,PER,NO	9618 
A,EMP,Y16,M,PER,PL	13564 
A,EMP,Y16,M,PER,PT	10777 
A,EMP,Y16,M,PER,RO	14164 
A,EMP,Y16,M,PER,SE	1519 
A,EMP,Y16,M,PER,SI	50 
A,EMP,Y16,M,PER,SK	99 
A,EMP,Y16,M,PER,TR	246609 
A,EMP,Y16,M,PER,UK	98949 
A,EMP,Y16,T,PER,AT	33124 
A,EMP,Y16,T,PER,BG	827 
A,EMP,Y16,T,PER,CH	33206 
A,EMP,Y16,T,PER,CY	532 
A,EMP,Y16,T,PER,CZ	2024 
A,EMP,Y16,T,PER,DK	28717 
A,EMP,Y16,T,PER,EE	148 
A,EMP,Y16,T,PER,EL	6608 
A,EMP,Y16,T,PER,ES	44599 
A,EMP,Y16,T,PER,FI	7586 
A,EMP,Y16,T,PER,FR	39584 
A,EMP,Y16,T,PER,HU	633 
A,EMP,Y16,T,PER,IE	3434 
A,EMP,Y16,T,PER,IT	22730 
A,EMP,Y16,T,PER,LI	180 
A,EMP,Y16,T,PER,LT	1882 
A,EMP,Y16,T,PER,LU	326 
A,EMP,Y16,T,PER,LV	836 
A,EMP,Y16,T,PER,NL	82791 
A,EMP,Y16,T,PER,NO	19324 
A,EMP,Y16,T,PER,PL	21548 
A,EMP,Y16,T,PER,PT	16943 
A,EMP,Y16,T,PER,RO	24151 
A,EMP,Y16,T,PER,SE	2893 
A,EMP,Y16,T,PER,SI	66 
A,EMP,Y16,T,PER,SK	287 
A,EMP,Y16,T,PER,TR	451117 
A,EMP,Y16,T,PER,UK	204646 
A,EMP,Y17,F,PER,AT	16190 
A,EMP,Y17,F,PER,BG	1480 
A,EMP,Y17,F,PER,CH	20761 
A,EMP,Y17,F,PER,CY	374 
A,EMP,Y17,F,PER,CZ	1636 
A,EMP,Y17,F,PER,DK	15589 
A,EMP,Y17,F,PER,EE	174 
A,EMP,Y17,F,PER,EL	2448 
A,EMP,Y17,F,PER,ES	24526 
A,EMP,Y17,F,PER,FI	6021 
A,EMP,Y17,F,PER,FR	17097 
A,EMP,Y17,F,PER,HU	1747 
A,EMP,Y17,F,PER,IE	2016 
A,EMP,Y17,F,PER,IT	13783 
A,EMP,Y17,F,PER,LI	101 
A,EMP,Y17,F,PER,LT	329 
A,EMP,Y17,F,PER,LU	254 
A,EMP,Y17,F,PER,LV	626 
A,EMP,Y17,F,PER,NL	49713 
A,EMP,Y17,F,PER,NO	15527 
A,EMP,Y17,F,PER,PL	11332 
